supplier_code,brand_code,category,description,size,stone_color,plating_color,supplier_price_usd,sale_price_eur,supplier_quantity,image_file,pdf_page
TFY23116,TOP-1061,Threadless Tops,ASTM F136 Titanium Threadess Top,0.45*4.5+6mm CZ MQ 1*2MM=5,Clear CZ,Titanium Color,3.67,19.9,14,TFY23116.webp,102
TFY43280,TOP-1062,Threadless Tops,ASTM F 136 Titanium threadless Tops,0.45*4.5mm CZ PR 2*3MM=1 RD 2MM=1,Black CZ,Titanium Color,4.56,24.9,1,TFY43280.webp,102
TFY43280G,TOP-1063,Threadless Tops,PVD golod color ASTM F 136 Titanium threadless Tops,0.45*4.5mm CZ PR 2*3MM=1 RD 2MM=1,Black CZ,PVD gold color,4.68,24.9,6,TFY43280G.webp,102
TFY44158,TOP-1064,Threadless Tops,"ASTM F136 titanium alloy needle, needle 0.45 * 4.5mm, 5A white transparent zircon 2mm",6.5*6.8mmTotal,Clear CZ,Titanium Color,3.67,19.9,117,TFY44158.webp,102
TFY44166,TOP-1065,Threadless Tops,ASTM F136 titanium threadless top with CZ stones,0.45*4.5mm,Clear CZ,Titanium Color,4.56,24.9,43,TFY44166.webp,102
TFY44222,TOP-1066,Threadless Tops,ASTM F136 titanium threadless top with CZ stones,0.45*4.5mm CZ RD 1.2/1/0.8MM=1,Clear CZ,Titanium Color,3.67,19.9,32,TFY44222.webp,102
TFY44222G,TOP-1067,Threadless Tops,PVD gold ASTM F136 titanium threadless top with CZ stones,0.45*4.5mm CZ RD 1.2/1/0.8MM=1,Clear CZ,PVD gold color,3.79,19.9,40,TFY44222G.webp,102
TFY45156,TOP-1068,Threadless Tops,ASTM F136 Titanium Threadless Top,0.45*4.5mm,Clear CZ,Titanium Color,3.67,19.9,14,TFY45156.webp,102
TFY50619,TOP-1069,Threadless Tops,ASTM F136 Titanium Threadless Top,"0.45*4.5mm, 2.5*7.6mm Total",,Titanium Color,2.67,17.9,185,TFY50619.webp,102
TFY50619G,TOP-1070,Threadless Tops,PVD Gold ASTM F136 Titanium Threadless Top,"0.45*4.5mm, 2.5*7.6mm Total",,PVD gold color,2.79,17.9,180,TFY50619G.webp,102
TFY506120B,TOP-1071,Threadless Tops,PVD BLACK ASTM F136 Titanium threadless tops; 5A clear white CZ； Bird Head,5.3*7.3mmTotal；RD 1mm,Clear CZ,PVD Black Color,3.78,19.9,23,TFY506120B.webp,102
TFY506122B,TOP-1072,Threadless Tops,PVD BLACK ASTM F136 Titanium threadless tops; penguin,6.4*4.5mmTotal,,PVD Black Color,3.78,19.9,91,TFY506122B.webp,102
TFY506128-BL,TOP-1073,Threadless Tops,ASTM F136 Titanium threadless tops; 5A#38 Aqua blue CZ,5.8*3.7mm；PR 2*3mm,Blue CZ,Titanium Color,3.22,17.9,47,TFY506128-BL.webp,102
TFY506130-RE,TOP-1074,Threadless Tops,ASTM F136 Titanium threadlees tops,11.8*6.3mm；OV 3*2.01mm,Red CZ,Titanium Color,3.44,17.9,140,TFY506130-RE.webp,102
TFY2311146G,TOP-1075,Threadless Tops,PVD Gold ASTM F136 Titanium Threadess Top,0.45*4.5mm， 7.5*3.3mm；CT 2*2mm,Clear CZ,PVD gold color,3.78,19.9,11,TFY2311146G.webp,102
TFZ08-GJ03,TOP-1076,Threadless Tops,ASTM F136 Titanium threadless tops with Green Jade,3mmTotal,Green Jade,Titanium Color,0.8,14.9,10,TFZ08-GJ03.webp,102
TFZ08-GJ05,TOP-1077,Threadless Tops,ASTM F136 Titanium threadless tops with Green Jade,5mmTotal,Green Jade,Titanium Color,0.8,14.9,5,TFZ08-GJ05.webp,102
TFZ08G-RMN3,TOP-1078,Threadless Tops,PVD gold color ASTM F136 Titanium threadless tops with rainbow moonstone,3mm RD 2.5MM=1,moonstone,PVD gold color,2.22,14.9,36,TFZ08G-RMN3.webp,102
TFZ08G-RMN4,TOP-1079,Threadless Tops,PVD gold color ASTM F136 Titanium threadless tops with rainbow moonstone,3.8mmTotal；RD 3mm,moonstone,PVD gold color,2.33,14.9,72,TFZ08G-RMN4.webp,102
TFZ08G-RMN5,TOP-1080,Threadless Tops,PVD gold color ASTM F136 Titanium threadless tops with rainbow moonstone,4.8mmTotal；RD 4mm,moonstone,PVD gold color,2.56,17.9,74,TFZ08G-RMN5.webp,102
TFZ08-RMN4,TOP-1086,Threadless Tops,ASTM F136 Titanium threadless tops with rainbow moonstone,3.8mmTotal；RD 3mm,moonstone,Titanium Color,2.22,14.9,65,TFZ08-RMN4.webp,103
TFZ08-RMN5,TOP-1087,Threadless Tops,ASTM F136 Titanium threadless tops with rainbow moonstone,4.8mmTotal；RD 4mm,moonstone,Titanium Color,2.44,14.9,58,TFZ08-RMN5.webp,103
TFZ122G,TOP-1088,Threadless Tops,ASTM F136 Titanium threadless tops,0.45*4.5mm,,PVD gold color,2.0,14.9,4,TFZ122G.webp,103
TFZ150G,TOP-1089,Threadless Tops,PVD Gold Color ASTM F136 Titanium Threadless Top,0.45*4.5mm；4mm,,PVD gold color,1.89,14.9,49,TFZ150G.webp,103
TH03-5,EAR-015,Earring,ASTM F136 Titanium earring post,"0.8*5mm,针长度11mm",Clear CZ,Titanium Color,2.89,17.9,173,TH03-5.webp,103
TH03-AQ5,EAR-016,Earring,"ASTM F136 Titanium,Aqua Zirconia 4 Prong set","0.8*11mm pin,5mm aqua CZ，",Aqua color,Titanium color,3.24,17.9,111,TH03-AQ5.webp,103
TH05-RQ3,EAR-017,Earring,"ASTM F136 Titanium earring with rose agate stone,bullet stuck",0.8*11+3mm,Rose Quartz,Titanium Color,2.44,14.9,157,TH05-RQ3.webp,103
TH05-RQ4,EAR-018,Earring,"ASTM F136 Titanium earring with rose agate stone,bullet stuck",0.8*11+4mm,Rose Quartz,Titanium Color,2.67,17.9,165,TH05-RQ4.webp,103
TH17-2.5,EAR-019,Earring,ASTM F136 Titanium earring post,2.5mm,Clear CZ,Titanium Color,1.38,14.9,1,TH17-2.5.webp,103
TH22-8,EAR-020,Earring,ASTM F136 titanium earrings,0.8*8MM,,Titanium color,7.41,29.9,41,TH22-8.webp,103
TH22-10,EAR-021,Earring,ASTM F136 Titanium Earrings,0.8*10MM,,Titanium Color,7.78,29.9,30,TH22-10.webp,103
TH22-12,EAR-022,Earring,ASTM F136 Titanium Earrings,0.8*12mm,,Titanium color,8.15,29.9,43,TH22-12.webp,103
TH22-16,EAR-023,Earring,ASTM F136 Titanium earrings,0.8*16mm,,Titaniuim color,8.89,34.9,10,TH22-16.webp,103
TH22G-8,EAR-024,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*8mm,,PVD gold color,7.78,29.9,43,TH22G-8.webp,103
TH22G-12,EAR-025,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*12mm,,PVD gold,8.52,34.9,39,TH22G-12.webp,103
TH22G-16,EAR-026,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*16mm,,PVD gold color,9.26,34.9,19,TH22G-16.webp,103
TH99-CL1408,EAR-027,Earring,ASTM F136 Titanium Earrings with CZ,"0.8*8mm,1.6mm",Clear CZ,Titanium Color,5.33,24.9,32,TH99-CL1408.webp,103
TH99-CL1410,EAR-028,Earring,ASTM F136 Titanium Earrings with CZ,"0.8*10mm,1.6mm",Clear CZ,Titanium Color,5.78,24.9,51,TH99-CL1410.webp,103
TH99-CL1412,EAR-029,Earring,ASTM F136 Titanium Earrings with CZ,"0.8*12mm,1.6mm",Clear CZ,Titanium Color,6.22,29.9,36,TH99-CL1412.webp,103
TH99-CL1416,EAR-030,Earring,ASTM F136 Titanium Earrings with CZ,"0.8*16mm,1.6mm",Clear CZ,Titanium Color,7.11,29.9,13,TH99-CL1416.webp,103
TH99G-CL1408,EAR-031,Earring,PVD gold color ASTM F136 Titanium Earrings with CZ,"0.8*8mm,1.6mm",Clear CZ,PVD Gold,5.56,24.9,50,TH99G-CL1408.webp,103
TH99G-CL1410,EAR-032,Earring,PVD gold color ASTM F136 Titanium Earrings with CZ,"0.8*10mm,1.6mm",Clear CZ,PVD Gold,6.0,24.9,45,TH99G-CL1410.webp,103
TH99G-CL1412,EAR-033,Earring,PVD gold color ASTM F136 Titanium Earrings with CZ,"0.8*12mm,1.6mm",Clear CZ,PVD Gold,6.44,29.9,43,TH99G-CL1412.webp,103
TH99G-CL1416,EAR-034,Earring,PVD gold color ASTM F136 Titanium Earrings with,"0.8*16mm,1.6mm",Clear CZ,PVD Gold,7.33,29.9,18,TH99G-CL1416.webp,103
TH109W-10,EAR-040,Earring,PVD Rhodium color ASTM F136 Titanium Ear hoops,"0.8*10mm, 1.6mm",,PVD Rhodium color,3.78,19.9,193,TH109W-10.webp,104
TH109W-12,EAR-041,Earring,PVD Rhodium color ASTM F136 Titanium Ear hoops,"0.8*12mm, 1.6mm",,PVD Rhodium color,4.0,19.9,204,TH109W-12.webp,104
TH109W-16,EAR-042,Earring,PVD Rhodium color ASTM F136 Titanium Ear hoops,"0.8*16mm, 1.6mm",,PVD Rhodium color,4.22,19.9,207,TH109W-16.webp,104
TH5091-CL20113,EAR-043,Earring,ASTM F136 Titanium Push in earrings post,0.8*11+3mmTop,Clear CZ,Titanium Color,2.64,17.9,1,TH5091-CL20113.webp,104
TH5092-LP2011,EAR-044,Earring,ASTM F136 Titanium Push in earrings post,0.8*11mm； 6.8*3.8mmTop,Lapis Stone,Titanium Color,4.29,19.9,12,TH5092-LP2011.webp,104
TH5092-MA2011,EAR-045,Earring,ASTM F136 Titanium Push in earrings post,0.8*11mm； 6.8*3.8mmTop,Malachite Stone,Titanium Color,4.29,19.9,18,TH5092-MA2011.webp,104
TH5093-20115,EAR-046,Earring,ASTM F136 Titanium Push in earrings post,0.8*11+5mmTop,,Titanium Color,3.18,17.9,24,TH5093-20115.webp,104
TH5094-LP2011,EAR-047,Earring,ASTM F136 Titanium Push in earrings post,0.8*11mm； 4.5*3.5mmTop,Lapis Stone,Titanium Color,4.06,19.9,19,TH5094-LP2011.webp,104
TH5095-2011,EAR-048,Earring,ASTM F136 Titanium Push in earrings post,0.8*11mm； 4.5*6mmTotal,Green CZ,Titanium Color,7.18,29.9,19,TH5095-2011.webp,104
TH5096-CL2011,EAR-049,Earring,ASTM F136 Titanium Push in earrings post,0.8*11mm； 5.7*6.8mmTop,Clear CZ,Titanium Color,7.62,29.9,21,TH5096-CL2011.webp,104
TH5097-TQ20114,EAR-050,Earring,ASTM F136 Titanium Push in earrings post,0.8*11+4mmTop,Turquoise stones,Titanium Color,2.95,17.9,24,TH5097-TQ20114.webp,104
TH5098-CL2011,EAR-051,Earring,ASTM F136 Titanium Push in earrings post,0.8*11mm； 3.9*4.9mmTop,Clear CZ,Titanium Color,8.06,29.9,14,TH5098-CL2011.webp,104
TH5099-DP2011,EAR-052,Earring,ASTM F136 Titanium Push in earrings post,0.8*11mm； 5.7*6.5mmTop,Peridot CZ,Titanium Color,8.06,29.9,20,TH5099-DP2011.webp,104
TH5100-CL2011,EAR-053,Earring,ASTM F136 Titanium Threadless Earrings,0.8*11mm；5*7.5mmTop,Clear CZ,Titanium Color,8.06,29.9,24,TH5100-CL2011.webp,104
TH5111-CL2011,EAR-054,Earring,ASTM F136 Titanium Threadless Earrings,0.8*11mm；10*6mmTop,Clear CZ,Titanium Color,6.95,29.9,24,TH5111-CL2011.webp,104
TH5112-CL2011,EAR-055,Earring,ASTM F136 Titanium Threadless Earrings,0.8*11mm；6.5*5mmTop,Clear CZ,Titanium Color,5.18,24.9,15,TH5112-CL2011.webp,104
TH40904-1606,EAR-056,Earring,ASTM F136 Titanium hoop earring Clicker,1.2*6mm；0.8mm,,Titanium color,3.17,17.9,46,TH40904-1606.webp,104
TH40904-1607,EAR-057,Earring,ASTM F136 Titanium hoop earring Clicker,1.2*7mm；0.8mm,,Titanium color,3.17,17.9,64,TH40904-1607.webp,104
TH40904-1608,EAR-058,Earring,ASTM F136 Titanium hoop earring Clicker,1.2*8mm;0.8mm,,Titanium color,3.17,17.9,72,TH40904-1608.webp,104
TH40904-1609,EAR-059,Earring,ASTM F136 Titanium hoop earring Clicker,1.2*9mm；0.8mm,,Titanium color,3.17,17.9,71,TH40904-1609.webp,104
TH40904G-1606,EAR-060,Earring,ASTM F136 Titanium hoop earring Clicker,1.2*6mm；0.8mm,,PVD Gold Color,3.38,17.9,79,TH40904G-1606.webp,104
TH40904G-1607,EAR-061,Earring,ASTM F136 Titanium hoop earring Clicker,1.2*7mm；0.8mm,,PVD Gold Color,3.38,17.9,99,TH40904G-1607.webp,104
TH40904G-1608,EAR-062,Earring,ASTM F136 Titanium hoop earring Clicker,1.2*8mm；0.8mm,,PVD Gold Color,3.38,17.9,84,TH40904G-1608.webp,104
TH40904G-1609,EAR-063,Earring,ASTM F136 Titanium hoop earring Clicker,1.2*9mm；0.8mm,,PVD Gold Color,3.38,17.9,85,TH40904G-1609.webp,104
TH51104-10,EAR-069,Earring,ASTM F136 Titanium Earrings,0.8*10mm,,Titanium color,9.63,34.9,15,TH51104-10.webp,105
TH51104-12,EAR-070,Earring,ASTM F136 Titanium Earrings,0.8*12mm,,Titanium color,10.37,34.9,13,TH51104-12.webp,105
TH51104-16,EAR-071,Earring,ASTM F136 Titanium Earrings,0.8*16mm,,Titanium color,11.48,34.9,7,TH51104-16.webp,105
TH51104G-8,EAR-072,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*8MM,,PVD gold color,9.26,34.9,23,TH51104G-8.webp,105
TH51104G-10,EAR-073,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*10mm,,PVD gold color,10.0,34.9,2,TH51104G-10.webp,105
TH51104G-12,EAR-074,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*12MM,,PVD gold color,10.74,34.9,17,TH51104G-12.webp,105
TH51104G-16,EAR-075,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*16MM,,PVD gold color,11.85,34.9,19,TH51104G-16.webp,105
TH51105W-12,EAR-076,Earring,PVD Rhodium color ASTM F136 Titanium Ear hoops,0.8*12MM,,PVD Rhodium color,3.56,19.9,85,TH51105W-12.webp,105
TH51105W-16,EAR-077,Earring,PVD Rhodium color ASTM F136 Titanium Ear hoops,0.8*16mm,,PVD Rhodium color,3.56,19.9,97,TH51105W-16.webp,105
TH51106-10,EAR-078,Earring,ASTM F136 Titanium Earrings,0.8*10mm,,Titanium color,7.56,29.9,34,TH51106-10.webp,105
TH51106-12,EAR-079,Earring,ASTM F136 Titanium Earrings,0.8*12mm,,Titanium Color,8.44,29.9,42,TH51106-12.webp,105
TH51106-16,EAR-080,Earring,ASTM F136 Titanium Earrings,0.8*16mm,,Titanium Color,9.33,34.9,49,TH51106-16.webp,105
TH51106G-10,EAR-081,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*10MM,,PVD gold color,7.78,29.9,44,TH51106G-10.webp,105
TH51106G-12,EAR-082,Earring,PVD gold color ASTM F136 Titanium Earrings,0.8*12MM,,PVD gold color,8.67,34.9,51,TH51106G-12.webp,105
TH51106G-16,EAR-083,Earring,PVD gold color ASTM F136 Titanium,0.8*16mm,,PVD gold color,9.56,34.9,46,TH51106G-16.webp,105
TH51111G,EAR-084,Earring,PVD Gold ASTM F136 Titanium Earrings,"0.8*11mm, 24.8*4mm Total",,PVD Gold,5.33,24.9,34,TH51111G.webp,105
TJ22-CL1608,CUR-013,Curved Ring,ASTM F136 Titanium Threaded Curved Ring,"1.2*8+3mm,5.6*6.7mm",Clear CZ,Titanium Color,3.27,17.9,6,TJ22-CL1608.webp,105
TJ5061-AQ16083,CUR-014,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+3mmTop,Aqua CZ,Titanium Color,0.71,14.9,63,TJ5061-AQ16083.webp,105
TJ5061-BK16083,CUR-015,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+3mmTop,Black CZ,Titanium Color,0.67,14.9,71,TJ5061-BK16083.webp,105
TJ5061-CL16083,CUR-016,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+3mmTop,Clear CZ,Titanium Color,0.67,14.9,14,TJ5061-CL16083.webp,105
TJ5061-PK16083,CUR-017,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+3mmTop,Pink CZ,Titanium Color,0.67,14.9,74,TJ5061-PK16083.webp,105
TJ5061-SM16083,CUR-018,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+3mmTop,Red CZ,Titanium Color,0.67,14.9,77,TJ5061-SM16083.webp,105
TJ5062-16084,CUR-019,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+4mmTop,Clear CZ,Titanium Color,0.58,14.9,159,TJ5062-16084.webp,105
TJ5062-AB16083,CUR-020,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+3mmTop,AB CZ,Titanium Color,0.58,14.9,89,TJ5062-AB16083.webp,105
TJ5063-TQB16083,CUR-026,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+3mmTop,Turquoise Stone,Titanium Color,1.67,14.9,49,TJ5063-TQB16083.webp,106
TJ5064-16085C,CUR-027,Curved Ring,ASTM F136 titanium internally threaded Curved Ring with Czech Clear Stone,1.2*8*3+5mmTop,Czech Clear Stone,Titanium Color,0.84,14.9,49,TJ5064-16085C.webp,106
TJ5064-AB16085,CUR-028,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+5mmTop,Swarovski AB Stone,Titanium Color,0.82,14.9,72,TJ5064-AB16085.webp,106
TJ5064-EM16085,CUR-029,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+5mmTop,Swarovski Green Stone,Titanium Color,0.93,14.9,72,TJ5064-EM16085.webp,106
TJ5064-LR16084,CUR-030,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+4mmTop,Swarovski L.Rose stone,Titanium Color,0.89,14.9,69,TJ5064-LR16084.webp,106
TJ5064-LT16085,CUR-031,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+5mmTop,Swarovski L.Yellow Stone,Titanium Color,0.93,14.9,82,TJ5064-LT16085.webp,106
TJ5064-PD16085,CUR-032,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+5mmTop,Swarovski Peridot Stone,Titanium Color,0.93,14.9,79,TJ5064-PD16085.webp,106
TJ5064-TN16085,CUR-033,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+5mmTop,Swarovski Tanzanite Stone,Titanium Color,0.93,14.9,80,TJ5064-TN16085.webp,106
TJ5065-16085,CUR-034,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+5mmTop,,Titanium Color,1.67,14.9,84,TJ5065-16085.webp,106
TJ5066-TE16084.5,CUR-035,Curved Ring,ASTM F136 titanium internally threaded Curved Ring,1.2*8*3+4.5mmTop； RD1.8mm,Tiger Eye stone,Titanium Color,2.44,14.9,82,TJ5066-TE16084.5.webp,106
TJ50501B-RE1608,CUR-036,Curved Ring,PVD Black ASTM F136 Titanium Curved ring with Garnet CZ,"1.2*8mm,5.2*6.6mm； 3mm；CT 4*4mm",Garnet CZ,PVD black color,3.58,19.9,5,TJ50501B-RE1608.webp,106
TJ50502B-BK1608,CUR-037,Curved Ring,PVD black color ASTM F136 Titanium threaded tops,1.2+8+5.5*4mm;3mm； RD1.5mm,Black CZ,PVD Black,4.42,19.9,14,TJ50502B-BK1608.webp,106
TJ50503B-BK1608,CUR-038,Curved Ring,PVD black color ASTM F136 Titanium curved ring with Black CZ,1.2*8*6.2mm；3mm；RD 1.4mm,Black CZ,PVD black color,3.91,19.9,46,TJ50503B-BK1608.webp,106
TJ50503G-BK1608,CUR-039,Curved Ring,PVD gold color ASTM F136 Titanium curved ring with Black CZ,1.2*8*6.2mm；3mm；RD 1.4mm,Black CZ,PVD gold color,3.96,19.9,28,TJ50503G-BK1608.webp,106
TJ301103-CHA16083,CUR-040,Curved Ring,F136 Titanium internally threaded curved barbell with Champagne CZ stones,1.2*8+3mm,Champagne CZ,Titanium Color,1.22,14.9,54,TJ301103-CHA16083.webp,106
TJ301103G-BK16083,CUR-041,Curved Ring,PVD gold F136 Titanium internally threaded curved barbell with black CZ stones,1.2*8+3mm,Black CZ,PVD gold color,1.33,14.9,19,TJ301103G-BK16083.webp,106
TJS5041-MA16083,CUR-042,Threadless Curved Ring,ASTM F136 titanium Threadless Curved Ring,1.2*8*3mm； 4.6*3.6mmtop,Lapis Stone,Titanium Color,2.22,14.9,22,TJS5041-MA16083.webp,106
TJS5044-LP16083,CUR-043,Threadless Curved Ring,ASTM F136 Titnaium Threadless Curved Ring,1.2*8*3mm； 3.8*6.8mmtop,Lapis Stone,Titanium Color,2.11,14.9,21,TJS5044-LP16083.webp,106
TJS5044-MA16083,CUR-044,Threadless Curved Ring,ASTM F136 Titnaium Threadless Curved Ring,1.2*8*3mm； 3.8*6.8mmtop,Malachite Stone,Titanium Color,2.11,14.9,23,TJS5044-MA16083.webp,106
TJS5045-16083,CUR-045,Threadless Curved Ring,ASTM F136 Titanium Threadless Curved Ring,1.2*8*3+3mmtop,,Titanium Color,0.67,14.9,15,TJS5045-16083.webp,106
TJS5046-160835,CUR-046,Threadless Curved Ring,ASTM F136 Titnaium Threadless Curved Ring,1.2*8*3+5mmtop,,Titanium Color,1.78,14.9,14,TJS5046-160835.webp,106
TJS5047-16083,CUR-047,Threadless Curved Ring,ASTM F136 Titanium Threadless Curved Ring,1.2*8*3mm； 5*4.5mmTotal,,Titanium Color,2.11,14.9,58,TJS5047-16083.webp,106
TJS5058-16083,CUR-053,Threadless Curved Ring,ASTM F136 Titanium Threadless Curved Ring with CZ Stone,1.2*8*3mm； 7*9.2mmTop,Clear CZ,Titanium Color,4.04,19.9,30,TJS5058-16083.webp,107
TJV05,CUR-054,Curved Ring,ASTM F136 Titanium +cubic z ircon,z 1.2*8*3mmBall,Clear CZ,Titanium Color,3.56,19.9,65,TJV05.webp,107
TJV5013G-1608,CUR-055,Curved Ring,PVD Gold ASTM F136 Titanium Threaded Eyebrow Ring,1.2*8+3mmBall； 6.9*6.3mmTop,,PVD Gold,3.0,17.9,1,TJV5013G-1608.webp,107
TJV5016-1608,CUR-056,Curved Ring,ASTM F136 Titanium internally threaded Curved ring with clear CZ,"1.2*8+3mm,14.8*3mm total CZ RD 2.5MM=2",Clear CZ,Titanium Color,7.41,29.9,70,TJV5016-1608.webp,107
TJV5016G-1608,CUR-057,Curved Ring,PVD gold color ASTM F136 Titanium internally threaded Curved ring with clear CZ,"1.2*8+3mm,14.8*3mm total CZ RD 2.5MM=2",Clear CZ,PVD gold color,7.59,29.9,67,TJV5016G-1608.webp,107
TJV5075G-MIX,CUR-058,Curved Ring,PVD Gold ASTM F136 Titanium Threaded Curved Ring,1.2*8+3mmTop， 6.6*4.5mm,Mix CZs,PVD Gold,4.12,19.9,118,TJV5075G-MIX.webp,107
TJV5075-MIX,CUR-059,Curved Ring,ASTM F136 Titanium Threaded Curved Ring,1.2*8+3mmTop， 6.6*4.5mm,Mix CZs,Titanium Color,4.0,19.9,137,TJV5075-MIX.webp,107
TL15-BK1608,LAB-185,Internally Threaded Labret Ring,Ti-6AL4V-ELi ASTM F136 Titanium Internally Threaded labret +black agate stone,1.2*8+4mm,Black Agate,Titanium Color,1.29,14.9,2,TL15-BK1608.webp,107
TL21-1608,LAB-186,Internally Threaded Labret Ring,Ti-6AL4V-ELi ASTM F136 Titanium Internally Threaded labret +CZ stone,"1.2*8*4mm, 4.6*5mmTop",Clear CZ,Titanium Color,1.11,14.9,161,TL21-1608.webp,107
TL21G-16084,LAB-187,Internally Threaded Labret Ring,PVD Gold Ti-6AL4V-ELi ASTM F136 Titanium Internally Threaded labret +CZ stone,"1.2*8*4mm, 3.9*4.4mmTop",Clear CZ,PVD gold color,1.23,14.9,135,TL21G-16084.webp,107
TL21-TE1608,LAB-188,Internally Threaded Labret Ring,ASTM F136 TItanium internally threaded labret stud,1.2*8*4mm； 4.5*5mmTop；CZ1.8mm,Tiger Eye stone,Titanium Color,2.22,14.9,46,TL21-TE1608.webp,107
TL25-1608S,LAB-189,Internally Threaded Labret Ring,ASTM F136 Titanium internally threaded labret ring,1.2*8*4mm； 2.2*4.5mmTop,,Titanium Color,0.4,14.9,1,TL25-1608S.webp,107
TL39-16074,LAB-190,Internally Threaded Labret Ring,ASTM F136 Titanium,1.2*7mm+4mm,,Titanium Color,0.96,14.9,24,TL39-16074.webp,107
TL41G-1607,LAB-191,Internally Threaded Labret Ring,PVD gold color ASTM F136 Titanium internally threaded Labrets,1.2*7*4+5mmTop,Clear CZ,PVD gold color,3.64,19.9,29,TL41G-1607.webp,107
TL42-1608,LAB-192,Internally Threaded Labret Ring,ASTM F136 Titanium flower internally threaded labret ring with clear CZ stones,1.2*8*4mm; 6.2*11.6mmTop,Clear CZ,Titanium Color,4.44,19.9,35,TL42-1608.webp,107
TL42G-1608,LAB-193,Internally Threaded Labret Ring,PVD gold Ti-6AL4V-ELi ASTM F136 Titanium Internally Threaded labret +CZ stone,"1.2*8*4mm, 6.2*11.6mm；CZ:RD 1.4mm=15",Clear CZ,PVD gold color,4.56,24.9,41,TL42G-1608.webp,107
TL42G-1608S,LAB-194,Internally Threaded Labret Ring,PVD gold Ti-6AL4V-ELi ASTM F136 Titanium Internally Threaded labret +CZ stone,1.2*8*4mm； 5*10mmmm；RD 1.1=15,Clear CZ,PVD gold color,4.56,24.9,53,TL42G-1608S.webp,107
TL45-TQB16083,LAB-195,Internally Threaded Labret Ring,ASTM F136 Titanium internally threaded labret studs,1.2*8*4+3mmtop,Turquoise stones,Titanium Color,1.22,14.9,80,TL45-TQB16083.webp,107
TL56-BK1608,LAB-196,Internally Threaded Labret Ring,ASTM F136 Titanium +cubic z ircon,z 1.2*8*4mm,Black CZ,Titanium Color,2.82,17.9,34,TL56-BK1608.webp,107
TL57-16074,LAB-197,Internally Threaded Labret Ring,ASTM F136 Titanium +cubic z ircon,z 1.2*7*4mm;7.8*1.6mmto p,Clear CZ,Titanium Color,2.0,14.9,1,TL57-16074.webp,107
TL58-1608,LAB-198,Internally Threaded Labret Ring,ASTM F136 Titanium Internally threaded labret stud,1.2*8*4mm；5*2mmtop,,Titanium Color,1.0,14.9,15,TL58-1608.webp,107
TL74-GRCT-16073,LAB-199,Internally Threaded Labret Ring,ASTM F136 Titanium internally threaded stud,1.2*7+3MM,Green Cat's Eye,Titanium Color,1.11,14.9,35,TL74-GRCT-16073.webp,107
TL100-LP1606,LAB-200,Internally Threaded Labret Ring,"""ASTM F136 Titanium threaded tops with lapis stone """,1.2*6+4mm,Lapis Stone,Titanium Color,1.96,14.9,4,TL100-LP1606.webp,107
TL104-BD1608,LAB-206,Internally Threaded Labret Ring,"""ASTM F136 Titanium threaded tops with bloodstone""",1.2*8*4mm； 4.8*4.6mmTop,Bloodstone,Titanium Color,1.73,14.9,24,TL104-BD1608.webp,108
TL104-BK1608,LAB-207,Internally Threaded Labret Ring,ASTM F136 Titanium threaded tops with Black agate stone,1.2*8+4mm底,Black CZ,Titanium Color,1.73,14.9,22,TL104-BK1608.webp,108
TL104-LP1608,LAB-208,Internally Threaded Labret Ring,ASTM F136 Titanium threaded tops with Lapis stone,1.2*8*4+4.7mmtop,Lapis Stone,Titanium Color,1.73,14.9,10,TL104-LP1608.webp,108
TL109-1608,LAB-209,Internally Threaded Labret Ring,ASTM F136 Titanium +cubic z ircon,z 1.2*8*4mm;9.5*8.2mmto p,Clear CZ,Titanium Color,3.78,19.9,39,TL109-1608.webp,108
TL110-1608,LAB-210,Internally Threaded Labret Ring,ASTM F136 Titanium internally threaded stud,1.2*8+4mm,,Titanium Color,2.89,17.9,22,TL110-1608.webp,108
